image_name,x1,y1,x2,y2,class
store1_108.jpg,1503,2385,2124,3977,object
store1_108.jpg,2141,2391,2762,3925,object
store1_108.jpg,2715,2460,3024,3915,object
store1_109.jpg,330,53,972,1593,object
store1_109.jpg,966,43,1608,1586,object
store1_109.jpg,1587,28,2265,1600,object
store1_109.jpg,2248,1,2890,1583,object
store1_109.jpg,367,2357,968,3827,object
store1_109.jpg,946,2339,1542,3827,object
store1_109.jpg,1524,2316,2134,3804,object
store1_109.jpg,2132,2339,2792,3848,object
store1_109.jpg,21,85,371,1622,object
store1_109.jpg,9,2428,440,3841,object
store1_11.jpg,3,1122,205,1791,object
store1_11.jpg,3834,1191,4024,1783,object
store1_11.jpg,3166,2047,3425,2760,object
store1_11.jpg,3463,2022,3712,2749,object
store1_11.jpg,3713,2022,3965,2749,object
store1_11.jpg,966,1188,1207,1808,object
store1_11.jpg,1204,1188,1431,1790,object
store1_11.jpg,1441,1205,1633,1807,object
store1_11.jpg,1644,1188,1867,1790,object
store1_11.jpg,1861,1188,2074,1794,object
store1_11.jpg,2078,1181,2270,1801,object
store1_11.jpg,2281,1184,2508,1804,object
store1_11.jpg,2512,1181,2725,1801,object
store1_11.jpg,2933,1177,3167,1797,object
store1_11.jpg,3392,1170,3610,1790,object
store1_11.jpg,2723,1181,2936,1801,object
store1_11.jpg,3154,1177,3391,1718,object
store1_11.jpg,3608,1159,3830,1712,object
store1_11.jpg,244,2058,523,2746,object
store1_11.jpg,538,2032,802,2698,object
store1_11.jpg,1050,2019,1317,2734,object
store1_11.jpg,1330,2049,1561,2737,object
store1_11.jpg,1797,2046,2028,2708,object
store1_11.jpg,2043,2070,2301,2708,object
store1_11.jpg,2308,2070,2572,2770,object
store1_11.jpg,2573,2079,2828,2761,object
store1_11.jpg,2885,2082,3191,2779,object
store1_11.jpg,1559,2049,1790,2778,object
store1_11.jpg,789,2028,1053,2746,object
store1_11.jpg,80,49,361,740,object
store1_11.jpg,347,30,613,754,object
store1_11.jpg,570,40,818,745,object
store1_11.jpg,794,40,1051,735,object
store1_11.jpg,1066,59,1266,735,object
store1_11.jpg,1256,30,1466,745,object
store1_11.jpg,1470,25,1708,725,object
store1_11.jpg,1685,21,1913,725,object
store1_11.jpg,1913,6,2137,716,object
store1_11.jpg,2142,11,2361,725,object
store1_11.jpg,2366,35,2613,711,object
store1_11.jpg,2632,35,2889,721,object
store1_11.jpg,2885,25,3089,706,object
store1_11.jpg,3099,25,3370,711,object
store1_11.jpg,3356,16,3632,706,object
store1_11.jpg,3642,21,3918,692,object
store1_11.jpg,194,1149,461,1792,object
store1_11.jpg,447,1159,732,1754,object
store1_11.jpg,704,1159,985,1787,object
store1_11.jpg,8,2035,285,2754,object
store1_11.jpg,3908,6,4032,704,object
store1_11.jpg,8,87,89,768,object
store1_110.jpg,0,258,455,1768,object
store1_110.jpg,424,223,968,1728,object
store1_110.jpg,1889,604,2325,1709,object
store1_110.jpg,2361,605,2849,1745,object
store1_110.jpg,936,664,1455,1740,object
store1_110.jpg,1456,627,1904,1752,object
store1_110.jpg,12,2348,575,3722,object
store1_110.jpg,518,2413,1114,3732,object
store1_110.jpg,1059,2382,1649,3750,object
store1_110.jpg,1670,2376,2217,3744,object
store1_110.jpg,2246,2409,2821,3743,object
store1_111.jpg,1,247,568,1813,object
store1_111.jpg,594,331,1177,1808,object
store1_111.jpg,1141,374,1724,1872,object
store1_111.jpg,1750,383,2333,1881,object
store1_111.jpg,2375,361,2932,1951,object
store1_111.jpg,477,2463,1054,3809,object
store1_111.jpg,1034,2441,1581,3831,object
store1_111.jpg,1559,2446,2106,3836,object
store1_111.jpg,2111,2506,2658,3857,object
store1_111.jpg,9,2510,553,3828,object
store1_112.jpg,232,1032,965,2352,object
store1_112.jpg,930,1029,1540,2349,object
store1_112.jpg,1556,1005,2178,2408,object
store1_112.jpg,2904,1021,3550,2353,object
store1_112.jpg,2207,1001,2758,2128,object
store1_112.jpg,1018,211,1466,1040,object
store1_112.jpg,556,35,999,954,object
store1_112.jpg,3494,302,3985,1059,object
store1_112.jpg,28,1016,351,2364,object
store1_112.jpg,3504,1059,4028,2411,object
store1_112.jpg,13,145,308,964,object
store1_113.jpg,614,1048,1205,2289,object
store1_113.jpg,1139,1096,1805,2539,object
store1_113.jpg,1844,1096,2454,2539,object
store1_113.jpg,2502,1308,3160,2510,object
store1_113.jpg,3153,1336,3811,2538,object
store1_113.jpg,2328,335,2794,1183,object
store1_113.jpg,3304,254,3899,1206,object
store1_113.jpg,18,1145,389,2564,object
store1_113.jpg,161,1073,628,2249,object
store1_113.jpg,3713,1330,4018,2554,object
store1_114.jpg,767,551,1519,2085,object
store1_114.jpg,78,2091,830,3536,object
store1_114.jpg,1530,2155,2318,3973,object
store1_114.jpg,2329,2381,3023,4032,object
store1_114.jpg,820,2113,1524,3521,object
store1_114.jpg,2115,1191,2665,2147,object
store1_115.jpg,173,808,1138,2594,object
store1_115.jpg,1127,820,1994,2606,object
store1_115.jpg,2029,839,2892,2625,object
store1_115.jpg,2912,820,3779,2606,object
store1_115.jpg,3075,35,3589,845,object
store1_115.jpg,3804,1078,4008,2587,object
store1_115.jpg,56,40,651,835,object
store1_12.jpg,79,93,534,1115,object
store1_12.jpg,531,89,979,1115,object
store1_12.jpg,225,1690,692,2926,object
store1_12.jpg,692,1690,1159,2888,object
store1_12.jpg,1014,152,1443,1295,object
store1_12.jpg,1226,1742,1641,2874,object
store1_12.jpg,1862,190,2232,1301,object
store1_12.jpg,2584,218,2998,1316,object
store1_12.jpg,3399,245,3795,1179,object
store1_12.jpg,3770,249,4024,1336,object
store1_12.jpg,2061,1780,2445,2853,object
store1_12.jpg,2448,1828,2880,2929,object
store1_12.jpg,3249,1763,3671,2819,object
store1_12.jpg,1446,148,1875,1311,object
store1_12.jpg,2241,190,2601,1301,object
store1_12.jpg,3014,214,3428,1312,object
store1_12.jpg,1638,1742,2053,2843,object
store1_12.jpg,2868,1738,3280,2770,object
store1_12.jpg,3647,1763,4028,2819,object
store1_12.jpg,23,1725,280,2930,object
store1_13.jpg,2300,488,2674,1554,object
store1_13.jpg,2632,488,3058,1592,object
store1_13.jpg,3048,498,3519,1609,object
store1_13.jpg,1,422,357,1443,object
store1_13.jpg,409,422,692,1450,object
store1_13.jpg,1145,446,1592,1502,object
store1_13.jpg,737,446,1148,1471,object
store1_13.jpg,1610,564,1956,1370,object
store1_13.jpg,1950,578,2296,1523,object
store1_13.jpg,3494,516,3994,1606,object
store1_13.jpg,375,2154,928,2906,object
store1_13.jpg,908,2183,1423,2916,object
store1_13.jpg,1404,2225,1928,2945,object
store1_13.jpg,1889,1945,2251,3021,object
store1_13.jpg,2266,1911,2736,3024,object
store1_13.jpg,2708,1945,3070,3011,object
store1_13.jpg,2999,1987,3434,3024,object
store1_13.jpg,3356,2011,3780,3006,object
store1_13.jpg,3718,2045,4031,3024,object
store1_14.jpg,592,751,1214,2562,object
store1_14.jpg,1810,751,2395,2586,object
store1_14.jpg,3018,793,3598,2569,object
store1_14.jpg,2394,751,2979,2586,object
store1_14.jpg,1240,765,1813,2541,object
store1_14.jpg,18,687,480,2478,object
store1_14.jpg,3651,873,4013,2559,object
store1_15.jpg,363,1901,612,2708,object
store1_15.jpg,609,1901,858,2708,object
store1_15.jpg,1586,1901,1814,2659,object
store1_15.jpg,1347,1877,1575,2632,object
store1_15.jpg,1835,1915,2060,2677,object
store1_15.jpg,848,1891,1102,2677,object
store1_15.jpg,1106,1891,1346,2677,object
store1_15.jpg,2992,1957,3249,2684,object
store1_15.jpg,3246,1957,3527,2684,object
store1_15.jpg,3524,1970,3770,2683,object
store1_15.jpg,3774,1967,4010,2673,object
store1_15.jpg,3772,1965,4008,2671,object
store1_15.jpg,13,659,270,1445,object
store1_15.jpg,261,649,585,1440,object
store1_15.jpg,585,659,923,1449,object
store1_15.jpg,908,678,1185,1449,object
store1_15.jpg,1170,673,1442,1464,object
store1_15.jpg,1432,692,1675,1473,object
store1_15.jpg,1680,687,1928,1478,object
store1_15.jpg,1937,711,2166,1468,object
store1_15.jpg,2166,711,2413,1464,object
store1_15.jpg,2437,716,2680,1468,object
store1_15.jpg,2680,711,2918,1487,object
store1_15.jpg,2923,721,3142,1487,object
store1_15.jpg,3137,740,3342,1478,object
store1_15.jpg,3394,725,3656,1473,object
store1_15.jpg,3661,740,3918,1473,object
store1_15.jpg,85,1987,351,2721,object
store1_15.jpg,2080,1940,2375,2702,object
store1_15.jpg,2361,1902,2661,2668,object
store1_15.jpg,2689,1911,3023,2678,object
store1_15.jpg,3908,730,4013,1487,object
store1_16.jpg,31,387,380,1238,object
store1_16.jpg,356,391,688,1336,object
store1_16.jpg,1801,484,2120,1329,object
store1_16.jpg,758,1697,1124,2614,object
store1_16.jpg,2116,484,2435,1336,object
store1_16.jpg,2432,484,2751,1353,object
store1_16.jpg,2731,484,3057,1343,object
store1_16.jpg,3008,484,3354,1339,object
store1_16.jpg,3293,478,3684,1330,object
store1_16.jpg,3615,484,4006,1353,object
store1_16.jpg,1135,1697,1473,2614,object
store1_16.jpg,1813,1697,2158,2528,object
store1_16.jpg,2179,1697,2503,2587,object
store1_16.jpg,2829,1697,3136,2556,object
store1_16.jpg,3136,1689,3564,2555,object
store1_16.jpg,3516,1697,3902,2614,object
store1_16.jpg,1474,1697,1812,2597,object
store1_16.jpg,2504,1704,2832,2618,object
store1_16.jpg,699,435,1085,1340,object
store1_16.jpg,1023,421,1423,1311,object
store1_16.jpg,1413,425,1808,1364,object
store1_16.jpg,366,1721,785,2664,object
store1_16.jpg,3828,1711,3989,2654,object
store1_17.jpg,13,752,433,1962,object
store1_17.jpg,18,2424,375,3652,object
store1_17.jpg,434,752,850,1962,object
store1_17.jpg,850,762,1270,1972,object
store1_17.jpg,1262,752,1682,1962,object
store1_17.jpg,1660,752,2099,1962,object
store1_17.jpg,2085,752,2515,1962,object
store1_17.jpg,2501,752,2931,1962,object
store1_17.jpg,320,2461,807,3712,object
store1_17.jpg,789,2424,1225,3647,object
store1_17.jpg,1258,2480,1698,3648,object
store1_17.jpg,1745,2447,2162,3661,object
store1_17.jpg,2199,2433,2524,3675,object
store1_17.jpg,2721,2447,3024,3656,object
store1_18.jpg,1077,239,1445,1305,object
store1_18.jpg,1469,239,1840,1305,object
store1_18.jpg,1831,239,2202,1305,object
store1_18.jpg,2203,239,2550,1305,object
store1_18.jpg,2551,239,2919,1305,object
store1_18.jpg,2919,239,3287,1305,object
store1_18.jpg,3288,239,3708,1305,object
store1_18.jpg,3656,239,4024,1305,object
store1_18.jpg,6,1756,323,2930,object
store1_18.jpg,283,1776,723,2863,object
store1_18.jpg,1162,1776,1583,2827,object
store1_18.jpg,1621,1776,2006,2898,object
store1_18.jpg,2400,1776,2759,2912,object
store1_18.jpg,2818,1776,3284,2850,object
store1_18.jpg,3254,1776,3696,2964,object
store1_18.jpg,721,1776,1161,2926,object
store1_18.jpg,2015,1776,2410,2977,object
store1_18.jpg,151,178,628,1273,object
store1_18.jpg,623,168,1085,1311,object
store1_18.jpg,3680,1768,4008,3006,object
store1_19.jpg,189,997,545,1828,object
store1_19.jpg,64,2355,558,3461,object
store1_19.jpg,526,1002,882,1833,object
store1_19.jpg,878,1002,1201,1828,object
store1_19.jpg,1215,1002,1506,1824,object
store1_19.jpg,1507,1062,1816,1837,object
store1_19.jpg,1840,1053,2131,1842,object
store1_19.jpg,2150,1034,2446,1851,object
store1_19.jpg,2450,1029,2785,1832,object
store1_19.jpg,564,2346,1007,3616,object
store1_19.jpg,1409,2355,1797,3429,object
store1_19.jpg,1821,2355,2292,3429,object
store1_19.jpg,2274,2355,2741,3597,object
store1_19.jpg,2757,1029,3013,1832,object
store1_19.jpg,970,2350,1390,3620,object
store1_19.jpg,171,3,421,353,object
store1_19.jpg,453,10,721,353,object
store1_19.jpg,784,10,1034,378,object
store1_19.jpg,1034,3,1309,378,object
store1_19.jpg,1328,1,1571,391,object
store1_19.jpg,1615,3,1878,397,object
store1_19.jpg,1871,10,2159,435,object
store1_19.jpg,2153,16,2465,447,object
store1_19.jpg,2478,3,2809,422,object
store1_19.jpg,2771,10,3009,485,object
store1_19.jpg,28,953,171,1785,object
store1_19.jpg,2690,2372,3009,3591,object
store1_2.jpg,48,398,571,1586,object
store1_2.jpg,543,374,1010,1544,object
store1_2.jpg,956,377,1364,1530,object
store1_2.jpg,1423,370,1790,1502,object
store1_2.jpg,1776,315,2157,1369,object
store1_2.jpg,2164,301,2517,1376,object
store1_2.jpg,2518,613,2833,1338,object
store1_2.jpg,2830,613,3131,1316,object
store1_2.jpg,3089,616,3428,1337,object
store1_2.jpg,3396,577,3735,1323,object
store1_2.jpg,2057,1759,2441,2680,object
store1_2.jpg,2445,1766,2839,2697,object
store1_2.jpg,2836,1776,3230,2697,object
store1_2.jpg,3224,1731,3584,2621,object
store1_2.jpg,374,1825,827,2836,object
store1_2.jpg,1260,1763,1668,2770,object
store1_2.jpg,1666,1763,2074,2739,object
store1_2.jpg,827,1790,1266,2787,object
store1_20.jpg,817,367,1150,1167,object
store1_20.jpg,1165,367,1484,1167,object
store1_20.jpg,1491,367,1786,1167,object
store1_20.jpg,1797,367,2089,1167,object
store1_20.jpg,2100,381,2399,1167,object
store1_20.jpg,2413,367,2708,1167,object
store1_20.jpg,2708,367,3027,1167,object
store1_20.jpg,3021,370,3346,1170,object
store1_20.jpg,3597,367,3948,1167,object
store1_20.jpg,17,1662,342,2741,object
store1_20.jpg,749,1648,1200,2715,object
store1_20.jpg,1225,1624,1619,2867,object
store1_20.jpg,2016,1624,2412,2691,object
store1_20.jpg,2434,1621,2871,2673,object
store1_20.jpg,2868,1624,3330,2829,object
store1_20.jpg,3303,1624,3716,2829,object
store1_20.jpg,3338,367,3669,1167,object
store1_20.jpg,303,1662,763,2843,object
store1_20.jpg,1613,1624,2024,2867,object
store1_20.jpg,66,354,447,1154,object
store1_20.jpg,470,306,808,1140,object
store1_20.jpg,3756,1606,4008,2840,object
store1_20.jpg,3894,359,4023,992,object
store1_21.jpg,0,772,561,2517,object
store1_21.jpg,561,772,1122,2517,object
store1_21.jpg,2691,741,3224,2361,object
store1_21.jpg,2168,786,2632,2355,object
store1_21.jpg,3252,734,3802,2479,object
store1_21.jpg,1111,762,1637,2331,object
store1_21.jpg,1669,762,2160,2476,object
store1_22.jpg,23,835,974,3426,object
store1_22.jpg,904,799,1859,3537,object
store1_22.jpg,2040,794,3000,3440,object
store1_23.jpg,1334,1163,2100,3523,object
store1_23.jpg,683,1159,1347,3302,object
store1_23.jpg,2151,1136,2931,3611,object
store1_23.jpg,13,1159,696,3574,object
store1_24.jpg,13,1020,956,3500,object
store1_24.jpg,961,1020,1945,3597,object
store1_24.jpg,1895,1020,2999,3689,object
store1_25.jpg,1835,204,2674,2670,object
store1_25.jpg,3115,239,3892,2205,object
store1_25.jpg,173,242,1004,2268,object
store1_25.jpg,949,249,1821,2263,object
store1_26.jpg,110,668,940,2449,object
store1_26.jpg,903,678,1608,2600,object
store1_26.jpg,1609,671,2294,2428,object
store1_26.jpg,2346,665,3058,2590,object
store1_26.jpg,2993,606,3851,2718,object
store1_26.jpg,3799,578,4032,2468,object
store1_27.jpg,10,356,392,1182,object
store1_27.jpg,386,335,793,1174,object
store1_27.jpg,142,1763,602,2940,object
store1_27.jpg,575,1763,1011,2909,object
store1_27.jpg,807,349,1181,1332,object
store1_27.jpg,1046,1787,1454,2888,object
store1_27.jpg,1562,329,1933,1333,object
store1_27.jpg,2187,308,2580,1315,object
store1_27.jpg,2942,308,3268,1132,object
store1_27.jpg,3290,287,3618,1281,object
store1_27.jpg,1846,1763,2244,2867,object
store1_27.jpg,2212,1790,2622,2901,object
store1_27.jpg,3034,1731,3435,2787,object
store1_27.jpg,1181,349,1555,1332,object
store1_27.jpg,1895,329,2186,1333,object
store1_27.jpg,2559,308,2932,1315,object
store1_27.jpg,3617,287,3945,1260,object
store1_27.jpg,1458,1787,1859,2853,object
store1_27.jpg,2623,1707,3033,2756,object
store1_27.jpg,3432,1745,3833,2773,object
store1_27.jpg,18,1821,161,2968,object
store1_28.jpg,155,817,874,2569,object
store1_28.jpg,1588,817,2316,2739,object
store1_28.jpg,2813,817,3573,2739,object
store1_28.jpg,924,817,1591,2639,object
store1_28.jpg,2269,817,2827,2562,object
store1_28.jpg,3561,835,4004,2721,object
store1_29.jpg,3,668,614,2458,object
store1_29.jpg,476,630,1229,2507,object
store1_29.jpg,1080,595,1854,2590,object
store1_29.jpg,2637,533,3319,2445,object
store1_29.jpg,1960,575,2626,2365,object
store1_29.jpg,3335,533,4000,2424,object
store1_3.jpg,2040,1856,2469,2829,object
store1_3.jpg,2857,1776,3251,2714,object
store1_3.jpg,2442,1804,2864,2756,object
store1_3.jpg,3249,1742,3675,2694,object
store1_3.jpg,2102,204,2573,1433,object
store1_3.jpg,2571,207,3063,1422,object
store1_3.jpg,3070,176,3559,1405,object
store1_3.jpg,3549,148,3979,1339,object
store1_3.jpg,6,221,657,1551,object
store1_3.jpg,1115,145,1657,1502,object
store1_3.jpg,1608,155,2112,1464,object
store1_3.jpg,575,200,1195,1540,object
store1_3.jpg,375,2045,947,2945,object
store1_3.jpg,832,2002,1332,2973,object
store1_3.jpg,1251,2016,1708,2925,object
store1_3.jpg,1670,1945,2094,2892,object
store1_30.jpg,156,41,773,1703,object
store1_30.jpg,0,2360,455,3971,object
store1_30.jpg,1392,41,1969,1703,object
store1_30.jpg,2379,64,2996,1694,object
store1_30.jpg,534,2383,1119,3976,object
store1_30.jpg,1715,2406,2267,3957,object
store1_30.jpg,2254,2461,2917,4022,object
store1_30.jpg,826,41,1387,1703,object
store1_30.jpg,1972,129,2379,1703,object
store1_30.jpg,1116,2383,1701,3920,object
store1_31.jpg,75,199,641,1484,object
store1_31.jpg,621,143,1187,1506,object
store1_31.jpg,1193,92,1759,1511,object
store1_31.jpg,55,2383,641,4027,object
store1_31.jpg,637,2383,1223,4027,object
store1_31.jpg,1218,2383,1804,4027,object
store1_31.jpg,1791,212,2365,1819,object
store1_31.jpg,1892,2517,2506,4013,object
store1_31.jpg,2430,147,3004,1818,object
store1_31.jpg,2511,2517,3009,4013,object
store1_32.jpg,31,159,855,2424,object
store1_32.jpg,969,173,1675,2421,object
store1_32.jpg,1683,176,2379,2410,object
store1_32.jpg,2459,187,3165,2348,object
store1_32.jpg,3162,103,3989,2136,object
store1_33.jpg,3,270,678,2547,object
store1_33.jpg,633,270,1433,2547,object
store1_33.jpg,2809,356,3481,2493,object
store1_33.jpg,1444,318,2140,2694,object
store1_33.jpg,2189,318,2937,2694,object
store1_33.jpg,3551,321,4018,2583,object
store1_34.jpg,0,214,637,2832,object
store1_34.jpg,2989,287,4000,2711,object
store1_34.jpg,1645,280,2362,2701,object
store1_34.jpg,2286,342,2712,2361,object
store1_34.jpg,523,207,1437,2971,object
store1_35.jpg,6,155,885,2836,object
store1_35.jpg,900,169,1783,2832,object
store1_35.jpg,1867,169,2746,2832,object
store1_35.jpg,2851,192,3947,2825,object
store1_36.jpg,13,789,892,2229,object
store1_36.jpg,4,2554,1045,3934,object
store1_36.jpg,897,789,1938,2229,object
store1_36.jpg,1105,2554,2143,3934,object
store1_36.jpg,1936,789,2977,2229,object
store1_36.jpg,2169,2554,3004,3934,object
store1_36.jpg,696,16,1421,478,object
store1_36.jpg,1494,1,2219,462,object
store1_36.jpg,2299,1,3024,462,object
store1_36.jpg,30,20,327,572,object
store1_36.jpg,322,1,619,552,object
store1_37.jpg,9,983,976,2294,object
store1_37.jpg,64,2641,1135,3878,object
store1_37.jpg,957,983,1917,2294,object
store1_37.jpg,1172,2577,2123,3879,object
store1_37.jpg,1957,983,2848,2294,object
store1_37.jpg,2174,2577,3005,3879,object
store1_37.jpg,2740,1141,3024,2263,object
store1_37.jpg,9,16,377,785,object
store1_37.jpg,350,1,718,769,object
store1_37.jpg,708,10,1427,653,object
store1_37.jpg,1499,15,2218,658,object
store1_37.jpg,2285,1,3004,643,object
store1_38.jpg,17,491,785,739,object
store1_38.jpg,3,1735,796,2770,object
store1_38.jpg,772,1735,1502,2808,object
store1_38.jpg,762,200,1593,456,object
store1_38.jpg,1783,308,2745,740,object
store1_38.jpg,2916,339,3847,752,object
store1_38.jpg,17,757,785,1109,object
store1_38.jpg,17,1119,785,1457,object
store1_38.jpg,762,415,1731,737,object
store1_38.jpg,762,737,1731,1114,object
store1_38.jpg,762,1122,1731,1457,object
store1_38.jpg,1783,741,2745,1125,object
store1_38.jpg,1780,1125,2742,1454,object
store1_38.jpg,2916,763,3847,1134,object
store1_38.jpg,2916,1121,3847,1458,object
store1_38.jpg,1499,1735,2229,2808,object
store1_38.jpg,2170,1830,2866,2821,object
store1_38.jpg,2808,1925,3589,2878,object
store1_38.jpg,3570,1959,4018,2859,object
store1_39.jpg,17,290,617,1481,object
store1_39.jpg,578,1835,1397,2832,object
store1_39.jpg,475,117,1438,1481,object
store1_39.jpg,1543,294,2610,586,object
store1_39.jpg,2725,6,3588,228,object
store1_39.jpg,2371,1808,3287,2912,object
store1_39.jpg,1543,600,2610,1013,object
store1_39.jpg,1529,1044,2596,1488,object
store1_39.jpg,2725,163,3848,586,object
store1_39.jpg,2725,535,3913,1024,object
store1_39.jpg,2725,1031,3803,1447,object
store1_39.jpg,1427,1835,2415,2922,object
store1_39.jpg,3288,1808,4006,2861,object
store1_39.jpg,23,1859,647,2925,object
store1_4.jpg,4,226,678,1784,object
store1_4.jpg,493,221,1125,1752,object
store1_4.jpg,1985,614,2488,1674,object
store1_4.jpg,2483,586,2912,1680,object
store1_4.jpg,1052,637,1559,1713,object
store1_4.jpg,1574,628,2021,1723,object
store1_4.jpg,687,2383,1243,3722,object
store1_4.jpg,1244,2387,1800,3749,object
store1_4.jpg,1800,2373,2407,3763,object
store1_4.jpg,2407,2327,2912,3643,object
store1_4.jpg,110,2401,728,3805,object
store1_40.jpg,17,277,560,1575,object
store1_40.jpg,58,1894,1116,3024,object
store1_40.jpg,546,329,1432,1576,object
store1_40.jpg,1422,294,2252,1541,object
store1_40.jpg,2221,173,3176,1523,object
store1_40.jpg,3235,308,4017,587,object
store1_40.jpg,2021,1818,2798,2853,object
store1_40.jpg,3235,594,4017,1018,object
store1_40.jpg,3235,1061,4017,1485,object
store1_40.jpg,1118,1884,2020,3020,object
store1_40.jpg,2914,1818,3989,2961,object
store1_41.jpg,249,280,792,1495,object
store1_41.jpg,121,1877,1146,2878,object
store1_41.jpg,761,322,1619,1492,object
store1_41.jpg,1564,374,2311,1496,object
store1_41.jpg,2318,384,3093,1495,object
store1_41.jpg,3142,280,3951,1495,object
store1_41.jpg,1118,1773,1989,2877,object
store1_41.jpg,2781,1773,3504,2697,object
store1_41.jpg,1990,1773,2781,2877,object
store1_41.jpg,23,292,489,1602,object
store1_41.jpg,3604,1773,4032,2773,object
store1_41.jpg,3332,1768,3670,2654,object
store1_42.jpg,17,173,831,1451,object
store1_42.jpg,1229,1776,2204,2849,object
store1_42.jpg,2006,145,2872,1450,object
store1_42.jpg,2748,218,3604,1451,object
store1_42.jpg,3521,235,4013,1371,object
store1_42.jpg,2218,1686,3068,2801,object
store1_42.jpg,710,124,1646,1450,object
store1_42.jpg,3067,1686,3917,2742,object
store1_42.jpg,389,1835,1242,2873,object
store1_42.jpg,1,1890,404,2921,object
store1_42.jpg,3808,1692,4028,2668,object
